"","X","RouteDataID","CountryNum","StateNum","Route","RPID","Year","AOU","RouteName","Active","Latitude","Longitude","Stratum","BCR","RouteTypeID","RouteTypeDetailID","Count10","Count20","Count30","Count40","Count50","StopTotal","SpeciesTotal","Month","Day","ObsN","TotalSpp","StartTemp","EndTemp","TempScale","StartWind","EndWind","StartSky","EndSky","StartTime","EndTime","Assistant","QualityCurrentID","RunType"
"81819",81819,6381328,840,61,113,101,2023,700,"PHILADELPHIA",1,44.1487467,-75.7014799,18,13,1,1,0,0,0,0,0,0,0,6,19,980732,77,14,NA,"C",0,1,2,0,448,935,"0   ",1,1
"81835",81835,6262685,840,61,114,101,2007,700,"BALMAT",1,44.2482817,-75.3944939,24,13,1,1,0,0,0,0,0,0,0,7,13,1190730,52,60,NA,"F",1,3,2,8,458,1015,"1   ",0,0
"81836",81836,6300313,840,61,114,101,2008,700,"BALMAT",1,44.2482817,-75.3944939,24,13,1,1,0,0,0,0,0,0,0,6,10,1190730,51,55,NA,"F",0,2,2,1,446,1007,"NULL",1,1
"81840",81840,6240689,840,61,120,101,2004,700,"CRESCENT",1,42.8235737,-73.7328189,13,13,1,1,0,0,0,0,0,0,0,6,6,1110149,56,60,NA,"F",0,2,0,0,446,1014,"0   ",1,1
"81841",81841,6247986,840,61,120,101,2005,700,"CRESCENT",1,42.8235737,-73.7328189,13,13,1,1,0,0,0,0,0,0,0,6,5,1110149,59,60,NA,"F",0,0,0,0,446,1007,"0   ",1,1
"81842",81842,6252676,840,61,120,101,2006,700,"CRESCENT",1,42.8235737,-73.7328189,13,13,1,1,0,0,0,0,0,0,0,6,18,1110149,54,63,NA,"F",0,1,0,0,446,950,"NULL",1,1
"81843",81843,6262581,840,61,120,101,2007,700,"CRESCENT",1,42.8235737,-73.7328189,13,13,1,1,0,0,0,0,0,0,0,6,17,1110149,53,62,NA,"F",0,2,0,2,446,958,"NULL",1,1
"81844",81844,6298628,840,61,120,101,2008,700,"CRESCENT",1,42.8235737,-73.7328189,13,13,1,1,0,0,0,0,0,0,0,6,8,1110149,56,68,NA,"F",0,2,0,1,446,953,"NULL",1,1
"81845",81845,6311722,840,61,120,101,2009,700,"CRESCENT",1,42.8235737,-73.7328189,13,13,1,1,0,0,0,0,0,0,0,6,7,1110149,57,60,NA,"F",0,1,2,1,448,1002,"NULL",1,1
"81846",81846,6319584,840,61,120,101,2010,700,"CRESCENT",1,42.8235737,-73.7328189,13,13,1,1,0,0,0,0,0,0,0,5,31,1110149,52,60,NA,"F",0,2,0,0,448,958,"NULL",1,1
"81847",81847,6342809,840,61,120,101,2011,700,"CRESCENT",1,42.8235737,-73.7328189,13,13,1,1,0,0,0,0,0,0,0,6,5,1110149,50,57,NA,"F",1,1,0,0,451,1010,"NULL",1,1
"81848",81848,6346962,840,61,120,101,2012,700,"CRESCENT",1,42.8235737,-73.7328189,13,13,1,1,0,0,0,0,0,0,0,6,4,1110149,61,56,NA,"F",0,1,2,1,446,1000,"NULL",1,1
"81849",81849,6353376,840,61,120,101,2013,700,"CRESCENT",1,42.8235737,-73.7328189,13,13,1,1,0,0,0,0,0,0,0,6,9,1110149,57,57,NA,"F",0,1,0,1,447,1005,"0   ",1,1
"81850",81850,6356605,840,61,120,101,2014,700,"CRESCENT",1,42.8235737,-73.7328189,13,13,1,1,0,0,0,0,0,0,0,6,1,1110149,53,45,NA,"F",0,0,0,0,446,1007,"0   ",1,1
"81851",81851,6359787,840,61,120,101,2015,700,"CRESCENT",1,42.8235737,-73.7328189,13,13,1,1,0,0,0,0,0,0,0,6,7,1110149,51,44,NA,"F",0,0,0,0,446,1006,"0   ",1,1
"81852",81852,6363640,840,61,120,101,2016,700,"CRESCENT",1,42.8235737,-73.7328189,13,13,1,1,0,0,0,0,0,0,0,6,4,1110149,50,64,NA,"F",0,0,4,1,446,950,"0   ",1,1
"81853",81853,6366227,840,61,120,101,2017,700,"CRESCENT",1,42.8235737,-73.7328189,13,13,1,1,0,0,0,0,0,0,0,6,10,1110149,55,57,NA,"F",0,1,1,1,446,1000,"0   ",1,1
"81854",81854,6368733,840,61,120,101,2018,700,"CRESCENT",1,42.8235737,-73.7328189,13,13,1,1,0,0,0,0,0,0,0,6,3,1110149,50,63,NA,"F",0,2,2,1,446,1003,"0   ",1,1
"81855",81855,6371959,840,61,120,101,2019,700,"CRESCENT",1,42.8235737,-73.7328189,13,13,1,1,0,0,0,0,0,0,0,6,7,1110149,57,55,NA,"F",0,0,0,0,446,1049,"0   ",1,1
"81856",81856,6375330,840,61,120,101,2021,700,"CRESCENT",1,42.8235737,-73.7328189,13,13,1,1,0,0,0,0,0,0,0,6,20,1110149,58,65,NA,"F",0,1,1,0,446,1008,"0   ",1,1
"81857",81857,6377355,840,61,120,101,2022,700,"CRESCENT",1,42.8235737,-73.7328189,13,13,1,1,0,0,0,0,0,0,0,6,5,1110149,47,50,NA,"F",0,2,0,0,446,1048,"0   ",1,1
"81858",81858,6380641,840,61,120,101,2023,700,"CRESCENT",1,42.8235737,-73.7328189,13,13,1,1,0,0,0,0,0,0,0,6,4,1110149,51,48,NA,"F",0,3,0,1,446,1051,"0   ",1,1
"81877",81877,6242617,840,61,121,101,2001,700,"DOWNSVILLE",1,42.0781957,-74.9852279,24,28,1,1,0,0,0,0,0,0,0,6,8,1150484,66,38,NA,"F",0,1,0,0,450,950,"0   ",1,1
"81878",81878,6244287,840,61,121,101,2002,700,"DOWNSVILLE",1,42.0781957,-74.9852279,24,28,1,1,0,0,0,0,0,0,0,6,11,1150484,60,58,NA,"F",0,0,0,0,450,811,"0   ",1,1
"81879",81879,6170020,840,61,121,101,2003,700,"DOWNSVILLE",1,42.0781957,-74.9852279,24,28,1,1,0,0,0,0,0,0,0,6,8,1150484,61,60,NA,"F",0,0,2,2,450,913,"0   ",1,1
"81880",81880,6240694,840,61,121,101,2004,700,"DOWNSVILLE",1,42.0781957,-74.9852279,24,28,1,1,0,0,0,0,0,0,0,6,8,970106,52,60,NA,"F",0,1,4,0,450,812,"0   ",1,1
"81881",81881,6247988,840,61,121,101,2005,700,"DOWNSVILLE",1,42.0781957,-74.9852279,24,28,1,1,0,0,0,0,0,0,0,6,10,1150484,64,72,NA,"F",0,1,4,2,450,920,"0   ",1,1
"81882",81882,6252677,840,61,121,101,2006,700,"DOWNSVILLE",1,42.0781957,-74.9852279,24,28,1,1,0,0,0,0,0,0,0,6,10,1150484,52,40,NA,"F",1,3,2,2,450,931,"NULL",1,1
"81883",81883,6260893,840,61,121,101,2007,700,"DOWNSVILLE",1,42.0781957,-74.9852279,24,28,1,1,0,0,0,0,0,0,0,6,3,1150484,61,67,NA,"F",0,0,4,1,450,922,"NULL",1,1
"81884",81884,6299794,840,61,121,101,2008,700,"DOWNSVILLE",1,42.0781957,-74.9852279,24,28,1,1,0,0,0,0,0,0,0,6,20,1150484,56,57,NA,"F",0,0,2,1,450,919,"0   ",1,1
"81885",81885,6312245,840,61,121,101,2009,700,"DOWNSVILLE",1,42.0781957,-74.9852279,24,28,1,1,0,0,0,0,0,0,0,6,15,1150484,66,60,NA,"F",0,1,1,1,450,905,"NULL",1,1
"81886",81886,6319615,840,61,121,101,2010,700,"DOWNSVILLE",1,42.0781957,-74.9852279,24,28,1,1,0,0,0,0,0,0,0,6,17,1150484,58,64,NA,"F",3,3,2,2,450,916,"NULL",1,1
"81887",81887,6342810,840,61,121,101,2011,700,"DOWNSVILLE",1,42.0781957,-74.9852279,24,28,1,1,0,0,0,0,0,0,0,6,28,1150484,55,64,NA,"F",0,0,4,1,451,920,"NULL",1,1
"81888",81888,6345658,840,61,121,101,2012,700,"DOWNSVILLE",1,42.0781957,-74.9852279,24,28,1,1,0,0,0,0,0,0,0,6,15,1150484,56,56,NA,"F",1,2,0,0,450,936,"NULL",1,1
"81889",81889,6352448,840,61,121,101,2013,700,"DOWNSVILLE",1,42.0781957,-74.9852279,24,28,1,1,0,0,0,0,0,0,0,6,14,1150484,52,57,NA,"F",0,3,2,1,450,928,"NULL",1,1
"81890",81890,6355267,840,61,121,101,2014,700,"DOWNSVILLE",1,42.0781957,-74.9852279,24,28,1,1,0,0,0,0,0,0,0,5,30,1150484,57,58,NA,"F",0,2,1,0,450,923,"NULL",1,1
"81891",81891,6357788,840,61,121,101,2015,700,"DOWNSVILLE",1,42.0781957,-74.9852279,24,28,1,1,0,0,0,0,0,0,0,6,3,1150484,52,53,NA,"F",0,1,2,0,450,922,"0   ",1,1
"81892",81892,6361315,840,61,121,101,2016,700,"DOWNSVILLE",1,42.0781957,-74.9852279,24,28,1,1,0,0,0,0,0,0,0,6,4,1150484,56,68,NA,"F",0,1,2,2,450,940,"0   ",1,1
"81893",81893,6366497,840,61,121,101,2017,700,"DOWNSVILLE",1,42.0781957,-74.9852279,24,28,1,1,0,0,0,0,0,0,0,6,25,1060335,57,57,NA,"F",0,2,2,0,440,1020,"1   ",1,1
"81894",81894,6369267,840,61,121,101,2018,700,"DOWNSVILLE",1,42.0781957,-74.9852279,24,28,1,1,0,0,0,0,0,0,0,7,1,1100063,62,72,NA,"F",0,1,4,0,450,924,"0   ",1,1
"81895",81895,6373230,840,61,121,101,2019,700,"DOWNSVILLE",1,42.0781957,-74.9852279,24,28,1,1,0,0,0,0,0,0,0,7,5,1100063,60,70,NA,"F",0,2,1,1,450,1006,"0   ",1,1
"81917",81917,6242621,840,61,123,101,2001,700,"MILFORD",1,42.5913477,-74.9252479,24,28,1,1,0,0,0,0,0,0,0,6,10,1000409,80,41,NA,"F",0,0,0,0,450,848,"1   ",1,1
"81918",81918,6244290,840,61,123,101,2002,700,"MILFORD",1,42.5913477,-74.9252479,24,28,1,1,0,0,0,0,0,0,0,6,7,1000409,74,52,NA,"F",1,2,1,0,450,910,"1   ",1,1
"81919",81919,6170023,840,61,123,101,2003,700,"MILFORD",1,42.5913477,-74.9252479,24,28,1,1,0,0,0,0,0,0,0,6,8,1000409,81,55,NA,"F",0,0,4,4,450,904,"1   ",1,1
"81920",81920,6240699,840,61,123,101,2004,700,"MILFORD",1,42.5913477,-74.9252479,24,28,1,1,0,0,0,0,0,0,0,6,13,1000409,81,45,NA,"F",0,2,1,1,450,858,"1   ",1,1
"81921",81921,6247990,840,61,123,101,2005,700,"MILFORD",1,42.5913477,-74.9252479,24,28,1,1,0,0,0,0,0,0,0,6,4,1000409,77,55,NA,"F",0,3,1,0,450,847,"1   ",1,1
"81922",81922,6259989,840,61,123,101,2006,700,"MILFORD",1,42.5913477,-74.9252479,24,28,1,1,0,0,0,0,0,0,0,6,11,1000409,74,46,NA,"F",3,2,2,2,450,903,"1   ",1,1
"81923",81923,6260621,840,61,123,101,2007,700,"MILFORD",1,42.5913477,-74.9252479,24,28,1,1,0,0,0,0,0,0,0,6,2,1000409,83,63,NA,"F",0,0,1,0,450,905,"NULL",1,1
"81924",81924,6298788,840,61,123,101,2008,700,"MILFORD",1,42.5913477,-74.9252479,24,28,1,1,0,0,0,0,0,0,0,6,7,1000409,81,64,NA,"F",1,2,0,1,450,857,"0   ",1,1
"81925",81925,6310655,840,61,123,101,2009,700,"MILFORD",1,42.5913477,-74.9252479,24,28,1,1,0,0,0,0,0,0,0,6,6,1151172,79,59,NA,"F",0,0,2,2,450,939,"1   ",1,1
"81926",81926,6317911,840,61,123,101,2010,700,"MILFORD",1,42.5913477,-74.9252479,24,28,1,1,0,0,0,0,0,0,0,6,5,1151172,74,59,NA,"F",0,0,2,2,454,940,"1   ",1,1
"81927",81927,6342811,840,61,123,101,2011,700,"MILFORD",1,42.5913477,-74.9252479,24,28,1,1,0,0,0,0,0,0,0,6,6,1151172,73,49,NA,"F",0,1,2,1,450,959,"1   ",1,1
"81928",81928,6345535,840,61,123,101,2012,700,"MILFORD",1,42.5913477,-74.9252479,24,28,1,1,0,0,0,0,0,0,0,6,7,1151172,71,54,NA,"F",0,0,4,2,450,1001,"0   ",1,1
"81929",81929,6352851,840,61,123,101,2013,700,"MILFORD",1,42.5913477,-74.9252479,24,28,1,1,0,0,0,0,0,0,0,6,8,1151172,77,50,NA,"F",0,3,4,2,450,947,"1   ",1,1
"81930",81930,6355181,840,61,123,101,2014,700,"MILFORD",1,42.5913477,-74.9252479,24,28,1,1,0,0,0,0,0,0,0,6,7,1151172,79,46,NA,"F",0,1,4,0,450,955,"1   ",1,1
"81931",81931,6359460,840,61,123,101,2015,700,"MILFORD",1,42.5913477,-74.9252479,24,28,1,1,0,0,0,0,0,0,0,6,6,1151172,71,61,NA,"F",0,5,2,2,450,942,"1   ",0,0
"81932",81932,6362320,840,61,123,101,2016,700,"MILFORD",1,42.5913477,-74.9252479,24,28,1,1,0,0,0,0,0,0,0,6,11,1151172,73,42,NA,"F",0,5,0,2,450,910,"1   ",0,0
"81933",81933,6365554,840,61,123,101,2017,700,"MILFORD",1,42.5913477,-74.9252479,24,28,1,1,0,0,0,0,0,0,0,5,28,1151172,77,55,NA,"F",0,1,2,2,450,945,"1   ",1,1
"81934",81934,6369066,840,61,123,101,2018,700,"MILFORD",1,42.5913477,-74.9252479,24,28,1,1,0,0,0,0,0,0,0,6,6,1151172,70,50,NA,"F",0,0,2,2,450,944,"1   ",1,1
"81935",81935,6372825,840,61,123,101,2019,700,"MILFORD",1,42.5913477,-74.9252479,24,28,1,1,0,0,0,0,0,0,0,6,1,1151172,74,48,NA,"F",0,0,1,1,450,959,"1   ",1,1
"81936",81936,6375258,840,61,123,101,2021,700,"MILFORD",1,42.5913477,-74.9252479,24,28,1,1,0,0,0,0,0,0,0,5,30,1151172,68,43,NA,"F",2,1,2,5,450,942,"1   ",1,1
"81937",81937,6377143,840,61,123,101,2022,700,"MILFORD",1,42.5913477,-74.9252479,24,28,1,1,0,0,0,0,0,0,0,5,29,1151172,72,49,NA,"F",0,0,2,1,450,928,"1   ",1,1
"81938",81938,6381334,840,61,123,101,2023,700,"MILFORD",1,42.5913477,-74.9252479,24,28,1,1,0,0,0,0,0,0,0,5,28,1151172,64,44,NA,"F",0,2,4,0,450,925,"1   ",1,1
"81939",81939,6356103,840,61,127,101,2014,700,"S BERNE 2",1,42.577551,-74.156148,24,28,1,1,0,0,0,0,0,0,0,6,22,1151109,58,49,NA,"F",0,0,0,1,450,1011,"0   ",1,1
"81940",81940,6357886,840,61,127,101,2015,700,"S BERNE 2",1,42.577551,-74.156148,24,28,1,1,0,0,0,0,0,0,0,6,14,1151109,54,61,NA,"F",0,0,1,1,452,1012,"0   ",1,1
"81941",81941,6362706,840,61,127,101,2016,700,"S BERNE 2",1,42.577551,-74.156148,24,28,1,1,0,0,0,0,0,0,0,6,11,1091297,56,47,NA,"F",3,0,0,0,452,1034,"0   ",1,1
"81942",81942,6366502,840,61,127,101,2017,700,"S BERNE 2",1,42.577551,-74.156148,24,28,1,1,0,0,0,0,0,0,0,6,11,1091297,57,74,NA,"F",0,0,0,0,501,1104,"0   ",1,1
"81943",81943,6370003,840,61,127,101,2018,700,"S BERNE 2",1,42.577551,-74.156148,24,28,1,1,0,0,0,0,0,0,0,7,5,1091297,47,75,NA,"F",0,0,1,2,453,1054,"0   ",1,1
"81944",81944,6381861,840,61,127,101,2023,700,"S BERNE 2",1,42.577551,-74.156148,24,28,1,1,0,0,0,0,0,0,0,6,29,1000703,68,59,NA,"F",1,1,2,1,452,1023,"0   ",1,1
"81969",81969,6243047,840,61,136,101,2001,700,"OXFORD 2",1,42.4021987,-75.6038909,24,28,1,1,0,0,0,0,0,0,0,6,15,980584,77,55,NA,"F",0,3,2,1,454,948,"0   ",1,1
"81970",81970,6244314,840,61,136,101,2002,700,"OXFORD 2",1,42.4021987,-75.6038909,24,28,1,1,0,0,0,0,0,0,0,6,3,980584,79,55,NA,"F",0,2,0,2,457,1027,"0   ",1,1
"81971",81971,6169627,840,61,136,101,2003,700,"OXFORD 2",1,42.4021987,-75.6038909,24,28,1,1,0,0,0,0,0,0,0,6,15,980584,76,40,NA,"F",0,3,0,0,500,1015,"0   ",1,1
"81972",81972,6241165,840,61,136,101,2004,700,"OXFORD 2",1,42.4021987,-75.6038909,24,28,1,1,0,0,0,0,0,0,0,6,4,980584,71,50,NA,"F",0,4,0,1,505,1005,"1   ",1,1
"81973",81973,6247449,840,61,136,101,2005,700,"OXFORD 2",1,42.4021987,-75.6038909,24,28,1,1,0,0,0,0,0,0,0,6,1,980584,82,42,NA,"F",0,2,0,1,458,1015,"1   ",1,1
"81974",81974,6252623,840,61,136,101,2006,700,"OXFORD 2",1,42.4021987,-75.6038909,24,28,1,1,0,0,0,0,0,0,0,6,15,980584,80,50,NA,"F",2,3,2,1,455,1000,"1   ",1,1
"81975",81975,6262438,840,61,136,101,2007,700,"OXFORD 2",1,42.4021987,-75.6038909,24,28,1,1,0,0,0,0,0,0,0,5,30,980584,78,62,NA,"F",0,2,2,1,505,1015,"0   ",1,1
"81976",81976,6300118,840,61,136,101,2008,700,"OXFORD 2",1,42.4021987,-75.6038909,24,28,1,1,0,0,0,0,0,0,0,6,14,980584,80,70,NA,"F",0,2,1,2,500,945,"1   ",1,1
"81977",81977,6313020,840,61,136,101,2009,700,"OXFORD 2",1,42.4021987,-75.6038909,24,28,1,1,0,0,0,0,0,0,0,6,6,980584,83,57,NA,"F",0,2,4,0,515,955,"1   ",1,1
"81978",81978,6342756,840,61,136,101,2010,700,"OXFORD 2",1,42.4021987,-75.6038909,24,28,1,1,0,0,0,0,0,0,0,5,27,980584,73,45,NA,"F",0,2,1,2,520,1000,"1   ",1,1
"81979",81979,6342757,840,61,136,101,2011,700,"OXFORD 2",1,42.4021987,-75.6038909,24,28,1,1,0,0,0,0,0,0,0,6,5,980584,72,47,NA,"F",1,0,2,2,500,1021,"1   ",1,1
"81980",81980,6346893,840,61,136,101,2012,700,"OXFORD 2",1,42.4021987,-75.6038909,24,28,1,1,0,0,0,0,0,0,0,5,27,980584,75,66,NA,"F",0,1,0,1,500,1010,"1   ",1,1
"81981",81981,6353720,840,61,136,101,2013,700,"OXFORD 2",1,42.4021987,-75.6038909,24,28,1,1,0,0,0,0,0,0,0,5,27,980584,73,56,NA,"F",0,0,0,0,500,1020,"1   ",1,1
"81982",81982,6356270,840,61,136,101,2014,700,"OXFORD 2",1,42.4021987,-75.6038909,24,28,1,1,0,0,0,0,0,0,0,5,29,980584,76,52,NA,"F",0,2,0,1,455,1030,"1   ",1,1
"81983",81983,6360576,840,61,136,101,2016,700,"OXFORD 2",1,42.4021987,-75.6038909,24,28,1,1,0,0,0,0,0,0,0,6,1,1070146,76,56,NA,"F",0,0,0,1,512,1025,"1   ",1,1
"81984",81984,6366331,840,61,136,101,2017,700,"OXFORD 2",1,42.4021987,-75.6038909,24,28,1,1,0,0,0,0,0,0,0,6,22,1070146,66,51,NA,"F",0,3,2,2,510,1045,"1   ",1,1
"81985",81985,6368388,840,61,136,101,2018,700,"OXFORD 2",1,42.4021987,-75.6038909,24,28,1,1,0,0,0,0,0,0,0,5,27,1070146,72,58,NA,"F",0,0,5,5,501,1045,"0   ",1,1
"81986",81986,6372849,840,61,136,101,2019,700,"OXFORD 2",1,42.4021987,-75.6038909,24,28,1,1,0,0,0,0,0,0,0,6,1,1070146,77,61,NA,"F",0,0,1,1,505,1105,"0   ",1,1
"81987",81987,6375214,840,61,136,101,2021,700,"OXFORD 2",1,42.4021987,-75.6038909,24,28,1,1,0,0,0,0,0,0,0,6,24,1070146,70,46,NA,"F",0,5,0,0,505,1100,"1   ",0,0
"81988",81988,6377121,840,61,136,101,2022,700,"OXFORD 2",1,42.4021987,-75.6038909,24,28,1,1,0,0,0,0,0,0,0,5,29,1070146,70,48,NA,"F",0,0,4,0,520,1050,"0   ",1,1
"81989",81989,6381704,840,61,136,101,2023,700,"OXFORD 2",1,42.4021987,-75.6038909,24,28,1,1,0,0,0,0,0,0,0,7,4,1070146,65,73,NA,"F",0,5,0,0,500,1100,"0   ",1,1
"81990",81990,6342812,840,61,146,101,2011,700,"Swain 2",1,42.498842,-77.833797,24,28,1,1,0,0,0,0,0,0,0,7,6,980183,60,64,NA,"F",0,1,0,2,502,1003,"0   ",1,1
"81991",81991,6346407,840,61,146,101,2012,700,"Swain 2",1,42.498842,-77.833797,24,28,1,1,0,0,0,0,0,0,0,7,3,980183,64,59,NA,"F",2,2,0,0,512,911,"0   ",1,1
"81992",81992,6354868,840,61,146,101,2014,700,"Swain 2",1,42.498842,-77.833797,24,28,1,1,0,0,0,0,0,0,0,6,28,981369,59,54,NA,"F",0,1,0,0,502,1006,"0   ",1,1
"81993",81993,6358441,840,61,146,101,2015,700,"Swain 2",1,42.498842,-77.833797,24,28,1,1,0,0,0,0,0,0,0,7,1,981369,55,60,NA,"F",3,2,2,2,457,950,"0   ",1,1
"81994",81994,6361473,840,61,146,101,2016,700,"Swain 2",1,42.498842,-77.833797,24,28,1,1,0,0,0,0,0,0,0,6,22,981369,56,56,NA,"F",1,2,1,0,502,1003,"1   ",1,1
"81995",81995,6364233,840,61,146,101,2017,700,"Swain 2",1,42.498842,-77.833797,24,28,1,1,0,0,0,0,0,0,0,6,8,981369,60,11,NA,"C",1,2,0,0,502,921,"1   ",1,1
"81996",81996,6368114,840,61,146,101,2018,700,"Swain 2",1,42.498842,-77.833797,24,28,1,1,0,0,0,0,0,0,0,6,18,981369,60,74,NA,"F",2,3,0,0,503,937,"1   ",1,1
"81997",81997,6372610,840,61,146,101,2019,700,"Swain 2",1,42.498842,-77.833797,24,28,1,1,0,0,0,0,0,0,0,6,27,981369,56,57,NA,"F",1,1,0,1,502,927,"0   ",1,1
"81998",81998,6375295,840,61,146,101,2021,700,"Swain 2",1,42.498842,-77.833797,24,28,1,1,0,0,0,0,0,0,0,6,28,981369,61,73,NA,"F",0,3,2,1,502,939,"1   ",1,1
"81999",81999,6377982,840,61,146,101,2022,700,"Swain 2",1,42.498842,-77.833797,24,28,1,1,0,0,0,0,0,0,0,6,22,981369,68,59,NA,"F",0,2,2,0,502,934,"1   ",1,1
"82000",82000,6381910,840,61,146,101,2023,700,"Swain 2",1,42.498842,-77.833797,24,28,1,1,0,0,0,0,0,0,0,6,22,981369,73,51,NA,"F",0,2,1,2,502,922,"1   ",1,1
"82001",82001,6247992,840,61,154,101,2005,700,"HARRIS HILL",1,42.9563889,-78.6972222,16,13,1,1,0,0,0,0,0,0,0,6,12,1000216,50,76,NA,"F",0,0,2,2,506,848,"0   ",1,1
"82002",82002,6252678,840,61,154,101,2006,700,"HARRIS HILL",1,42.9563889,-78.6972222,16,13,1,1,0,0,0,0,0,0,0,7,4,1000216,42,68,NA,"F",1,2,1,5,506,903,"1   ",1,1
"82003",82003,6262894,840,61,154,101,2007,700,"HARRIS HILL",1,42.9563889,-78.6972222,16,13,1,1,0,0,0,0,0,0,0,6,9,1000216,48,54,NA,"F",0,2,0,0,512,929,"NULL",1,1
"82004",82004,6299733,840,61,154,101,2008,700,"HARRIS HILL",1,42.9563889,-78.6972222,16,13,1,1,0,0,0,0,0,0,0,6,24,1000216,45,57,NA,"F",0,2,0,1,504,842,"1   ",1,1
"82005",82005,6312797,840,61,154,101,2009,700,"HARRIS HILL",1,42.9563889,-78.6972222,16,13,1,1,0,0,0,0,0,0,0,6,10,1000216,49,50,NA,"F",0,1,1,1,506,845,"1   ",1,1
"82006",82006,6317697,840,61,154,101,2010,700,"HARRIS HILL",1,42.9563889,-78.6972222,16,13,1,1,0,0,0,0,0,0,0,6,4,1000216,37,63,NA,"F",0,1,1,1,506,836,"1   ",1,1
"82007",82007,6342813,840,61,154,101,2011,700,"HARRIS HILL",1,42.9563889,-78.6972222,16,13,1,1,0,0,0,0,0,0,0,6,10,1000216,32,59,NA,"F",1,1,2,2,510,900,"1   ",1,1
"82008",82008,6352433,840,61,154,101,2013,700,"HARRIS HILL",1,42.9563889,-78.6972222,16,13,1,1,0,0,0,0,0,0,0,6,9,1000216,35,53,NA,"F",1,1,1,1,508,850,"1   ",1,1
"82009",82009,6355462,840,61,154,101,2014,700,"HARRIS HILL",1,42.9563889,-78.6972222,16,13,1,1,0,0,0,0,0,0,0,6,7,1000216,30,50,NA,"F",1,1,0,1,506,845,"1   ",1,1
"82010",82010,6357787,840,61,154,101,2015,700,"HARRIS HILL",1,42.9563889,-78.6972222,16,13,1,1,0,0,0,0,0,0,0,6,6,1000216,34,56,NA,"F",3,3,2,2,506,900,"0   ",1,1
"82011",82011,6362989,840,61,154,101,2016,700,"HARRIS HILL",1,42.9563889,-78.6972222,16,13,1,1,0,0,0,0,0,0,0,6,14,1000216,30,46,NA,"F",0,1,0,0,506,845,"1   ",1,1
"82012",82012,6365546,840,61,154,101,2017,700,"HARRIS HILL",1,42.9563889,-78.6972222,16,13,1,1,0,0,0,0,0,0,0,6,24,1000216,27,66,NA,"F",0,1,1,0,506,835,"1   ",1,1
"82013",82013,6368689,840,61,154,101,2018,700,"HARRIS HILL",1,42.9563889,-78.6972222,16,13,1,1,0,0,0,0,0,0,0,6,7,1000216,28,52,NA,"F",1,1,2,2,515,910,"1   ",1,1
"82014",82014,6371987,840,61,154,101,2019,700,"HARRIS HILL",1,42.9563889,-78.6972222,16,13,1,1,0,0,0,0,0,0,0,6,8,1000216,34,54,NA,"F",1,2,0,0,506,855,"1   ",1,1
"82015",82015,6379564,840,61,154,101,2021,700,"HARRIS HILL",1,42.9563889,-78.6972222,16,13,1,1,0,0,0,0,0,0,0,6,12,1000216,31,70,NA,"F",2,0,1,1,506,910,"1   ",1,1
"82016",82016,6379448,840,61,154,101,2022,700,"HARRIS HILL",1,42.9563889,-78.6972222,16,13,1,1,0,0,0,0,0,0,0,6,11,1000216,30,59,NA,"F",1,1,2,2,506,901,"1   ",1,1
"82023",82023,6262587,840,61,182,101,2007,700,"OLD FORGE 2",1,43.679941,-74.966888,26,14,1,1,0,0,0,0,0,0,0,6,10,1150701,49,55,NA,"F",0,2,0,0,446,955,"NULL",1,1
"82024",82024,6299178,840,61,182,101,2008,700,"OLD FORGE 2",1,43.679941,-74.966888,26,14,1,1,0,0,0,0,0,0,0,6,7,1150701,43,66,NA,"F",0,4,4,1,446,1040,"0   ",1,1
"82025",82025,6312355,840,61,182,101,2009,700,"OLD FORGE 2",1,43.679941,-74.966888,26,14,1,1,0,0,0,0,0,0,0,6,6,1150701,51,52,NA,"F",0,3,1,1,447,1108,"0   ",1,1
"82026",82026,6342814,840,61,182,101,2010,700,"OLD FORGE 2",1,43.679941,-74.966888,26,14,1,1,0,0,0,0,0,0,0,6,19,1150701,48,67,NA,"F",2,3,2,0,446,943,"0   ",1,1
"82027",82027,6342815,840,61,182,101,2011,700,"OLD FORGE 2",1,43.679941,-74.966888,26,14,1,1,0,0,0,0,0,0,0,6,4,1150701,49,48,NA,"F",0,2,2,0,446,1102,"0   ",1,1
"82028",82028,6350525,840,61,182,101,2012,700,"OLD FORGE 2",1,43.679941,-74.966888,26,14,1,1,0,0,0,0,0,0,0,6,9,1150701,47,53,NA,"F",0,1,5,2,451,1101,"0   ",1,1
"82029",82029,6353586,840,61,182,101,2013,700,"OLD FORGE 2",1,43.679941,-74.966888,26,14,1,1,0,0,0,0,0,0,0,6,15,1150701,48,46,NA,"F",0,3,4,0,446,1043,"0   ",1,1
"82030",82030,6356519,840,61,182,101,2014,700,"OLD FORGE 2",1,43.679941,-74.966888,26,14,1,1,0,0,0,0,0,0,0,6,7,1150701,49,50,NA,"F",0,1,2,1,446,1114,"0   ",1,1
"82031",82031,6359828,840,61,182,101,2015,700,"OLD FORGE 2",1,43.679941,-74.966888,26,14,1,1,0,0,0,0,0,0,0,6,7,1150701,39,55,NA,"F",1,3,2,0,446,953,"0   ",1,1
